Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1860,12/5/2024,12/11/2024,CUST129,Nathan Tran,Consumer,PROD4780,Mouse,Electronics,South,Missouri,West Sharon,5,3282,5,15589.5,11471.21,4118.29,Credit Card,Returned,Becker Ltd,lyonseric@aguirre-wheeler.com,41,No,0
ORD1861,8/14/2024,8/19/2024,CUST385,Janice Lee,Corporate,PROD4069,Laptop,Electronics,North,Arkansas,Gomezbury,10,1646,0,16460,9983.94,6476.06,Credit Card,Pending,"Floyd, Padilla and Aguirre",rharris@armstrong.com,32,No,0
ORD1862,3/29/2025,3/30/2025,CUST383,Lisa Sanchez,Consumer,PROD3615,Sofa,Furniture,South,New Hampshire,Bentleyfort,3,176,15,448.8,361.07,87.73,Cash,Pending,Wilson-Johnson,toddwilliam@santos-payne.org,45,No,0
ORD1863,11/11/2025,11/12/2025,CUST103,Katie Hall,Corporate,PROD9079,Mouse,Electronics,West,Iowa,Port Sara,1,3466,15,2946.1,2497.35,448.75,Net Banking,Returned,"Patrick, Munoz and Friedman",xpadilla@li.net,25,No,0
ORD1864,8/27/2024,9/3/2024,CUST142,Deanna Vega,Home Office,PROD7241,Dining Table,Furniture,East,Illinois,Lake Evelyn,9,4421,20,31831.2,23291.28,8539.92,Cash,Pending,Costa LLC,campbelljames@obrien-wilson.com,23,No,0
ORD1865,12/26/2024,12/31/2024,CUST649,Lisa Lyons,Consumer,PROD4576,Juice Pack,Grocery,North,Oregon,Paulastad,6,3802,10,20530.8,16932.81,3597.99,UPI,Pending,Hancock-Hill,lacey77@cain-phillips.com,29,No,0
ORD1866,10/2/2024,10/8/2024,CUST126,Rebecca Rodriguez,Corporate,PROD6027,Pen,Office Supplies,South,Michigan,South Julie,7,1185,5,7880.25,6354.24,1526.01,UPI,Cancelled,Yu-Edwards,andrea38@wiggins.com,5,Yes,46
ORD1867,7/23/2025,7/29/2025,CUST643,Kelly Torres,Home Office,PROD4499,Study Table,Furniture,North,Florida,Kathybury,8,3872,0,30976,22606.47,8369.53,Cash,Pending,Martin-Middleton,kristyspencer@kelly-lewis.com,36,No,0
ORD1868,9/9/2025,9/13/2025,CUST948,Terrance Johnson,Home Office,PROD9025,Calculator,Office Supplies,North,New Hampshire,Port Meredithton,7,3772,15,22443.4,17542.96,4900.44,Credit Card,Pending,"Pruitt, Parks and Wolf",amiller@williams.com,25,No,0
ORD1869,6/10/2025,6/14/2025,CUST701,Mark Huerta,Consumer,PROD4370,Keyboard,Electronics,North,Missouri,Austinland,3,4017,20,9640.8,8008.06,1632.74,UPI,Delivered,Townsend-Contreras,marymolina@olson.info,4,Yes,40
ORD1870,5/7/2024,5/10/2024,CUST499,Brandon Thompson,Corporate,PROD6414,Dining Table,Furniture,West,California,New John,7,2102,10,13242.6,10915.31,2327.29,Cash,Returned,Erickson-Howell,charlessanchez@skinner.com,37,No,0
ORD1871,7/20/2024,7/27/2024,CUST370,Isabel Rose,Home Office,PROD4481,Dining Table,Furniture,South,Hawaii,East Andrewchester,7,1124,5,7474.6,5173.64,2300.96,Net Banking,Cancelled,Montoya-House,thompsoncaitlin@reynolds.biz,19,No,0
ORD1872,12/26/2024,12/28/2024,CUST300,Morgan Mendoza,Home Office,PROD9583,Sugar,Grocery,East,Louisiana,Port Justinfurt,5,750,5,3562.5,2461.55,1100.95,Credit Card,Delivered,Hamilton-Orr,arichmond@peterson.net,28,No,0
ORD1873,5/1/2025,5/7/2025,CUST337,Elizabeth Williamson,Corporate,PROD9785,Sofa,Furniture,North,Montana,Nicoleport,8,4227,20,27052.8,19870.05,7182.75,Net Banking,Pending,"Phillips, Jacobson and Wilkerson",snyderryan@hoover.com,7,Yes,35
ORD1874,9/23/2024,9/24/2024,CUST341,Eric Nixon,Corporate,PROD1964,Study Table,Furniture,North,Montana,Port William,2,4138,0,8276,6692.73,1583.27,Credit Card,Pending,"Peck, Barrera and Edwards",adam61@salazar.info,32,No,0
ORD1875,11/27/2024,11/28/2024,CUST153,Matthew Mclean,Corporate,PROD5139,Juice Pack,Grocery,South,Florida,West Jeremyberg,5,2347,10,10561.5,8167.56,2393.94,Credit Card,Delivered,Watson-Moyer,hernandezerin@long.com,43,No,0
ORD1876,10/18/2025,10/20/2025,CUST811,Jerry Hines,Corporate,PROD8195,Study Table,Furniture,West,North Carolina,New Hannah,2,568,0,1136,806.33,329.67,Net Banking,Delivered,"Frey, Jackson and Richards",xweiss@johnson-sellers.com,6,Yes,38
ORD1877,4/6/2024,4/10/2024,CUST933,Laura Wright,Corporate,PROD4158,Study Table,Furniture,East,Alabama,Smithton,1,4077,5,3873.15,2815.45,1057.7,UPI,Pending,"Young, Miller and Stephens",susandalton@wilson.com,24,No,0
ORD1878,1/27/2025,2/1/2025,CUST686,Jesse Haney,Home Office,PROD3334,Monitor,Electronics,North,Maine,East Katherine,9,1996,0,17964,14644.83,3319.17,Net Banking,Cancelled,"Byrd, Daniels and Boyer",jennifer75@martin-walter.com,9,Yes,29
ORD1879,11/28/2025,12/1/2025,CUST296,John Spencer,Corporate,PROD3467,Rice Bag,Grocery,West,Tennessee,West David,2,2615,10,4707,3234.28,1472.72,UPI,Pending,Miller-Christian,alexisboyer@garner-perez.net,8,Yes,23
ORD1880,3/24/2024,3/27/2024,CUST942,Anthony Miller,Consumer,PROD3222,Headphones,Electronics,West,Idaho,Nicholasbury,5,2586,10,11637,8530.87,3106.13,Credit Card,Returned,Allen Inc,stephenperez@chavez-sandoval.com,29,No,0
ORD1881,3/19/2025,3/21/2025,CUST161,Javier Carter,Consumer,PROD6964,Mouse,Electronics,North,West Virginia,Georgefurt,4,425,5,1615,1203.96,411.04,Credit Card,Returned,"Young, Marsh and Mcmillan",qgay@melton.com,31,No,0
ORD1882,1/22/2025,1/27/2025,CUST436,Kayla Mclaughlin,Consumer,PROD7963,Notebook,Office Supplies,East,Virginia,South Danny,4,3209,5,12194.2,10520.43,1673.77,UPI,Pending,Beck LLC,rstephens@duncan-orr.com,47,No,0
ORD1883,10/16/2024,10/18/2024,CUST537,Anna Jones,Home Office,PROD5273,Study Table,Furniture,South,New Hampshire,West Victoria,2,4595,15,7811.5,5814.08,1997.42,Cash,Cancelled,Turner-Richard,christopher99@sanchez-lewis.biz,29,No,0
ORD1884,12/1/2025,12/3/2025,CUST309,Steven Lawrence,Consumer,PROD8256,Mouse,Electronics,North,Maine,Brownberg,10,2862,15,24327,18471.99,5855.01,Cash,Cancelled,Ramirez-Stephens,pedrorodriguez@martinez-ortiz.com,24,No,0
ORD1885,10/16/2025,10/18/2025,CUST580,Justin Miranda,Consumer,PROD8142,Snacks,Grocery,East,West Virginia,Lake Rhondafort,6,366,5,2086.2,1695.51,390.69,UPI,Pending,"James, Haas and Fisher",nmiller@foster-white.com,45,No,0
ORD1886,6/8/2024,6/15/2024,CUST530,Larry Donovan,Consumer,PROD2997,Laptop,Electronics,South,Delaware,West Dorisborough,2,4567,15,7763.9,5629.25,2134.65,Cash,Cancelled,"Brown, Mitchell and Fisher",annettebarton@casey.com,48,No,0
ORD1887,3/2/2024,3/8/2024,CUST905,Todd Weaver,Consumer,PROD6909,Juice Pack,Grocery,East,Michigan,East Laurie,2,3325,10,5985,5190.77,794.23,Cash,Pending,Velasquez and Sons,cjordan@butler.net,28,No,0
ORD1888,5/16/2024,5/20/2024,CUST196,John Wolf,Home Office,PROD7160,Rice Bag,Grocery,South,West Virginia,Singhchester,10,3535,15,30047.5,20209.42,9838.08,UPI,Delivered,"Alexander, Barker and Tyler",hortonjeffrey@taylor.com,27,No,0
ORD1889,3/9/2025,3/10/2025,CUST436,Amy Roth,Home Office,PROD4359,Bookshelf,Furniture,West,Utah,South Mollyberg,9,2730,10,22113,18235.43,3877.57,UPI,Pending,Ayala Inc,tsanchez@jones.com,10,No,0
ORD1890,11/29/2025,12/5/2025,CUST645,Misty Fields,Corporate,PROD9493,Bookshelf,Furniture,South,Montana,West Rachel,9,354,10,2867.4,1728.94,1138.46,Credit Card,Pending,Smith LLC,cperez@hernandez.com,2,Yes,50
ORD1891,1/30/2025,2/6/2025,CUST769,Julie Parker,Home Office,PROD2690,Mouse,Electronics,South,California,Lake Danielle,8,4270,10,30744,25198.84,5545.16,Net Banking,Delivered,"Myers, Gutierrez and Moyer",fmarsh@bridges.com,12,No,0
ORD1892,10/7/2024,10/8/2024,CUST579,James David,Corporate,PROD1166,Pen,Office Supplies,South,Michigan,New Angela,9,1469,10,11898.9,10320.43,1578.47,UPI,Delivered,Mills-Robbins,ericamiller@wallace.org,23,No,0
ORD1893,10/30/2024,11/1/2024,CUST729,Eugene Collins,Consumer,PROD5044,Laptop,Electronics,West,Georgia,New Jonathan,8,1028,0,8224,5996.54,2227.46,Cash,Pending,"Walters, Ortiz and Mcknight",cameroncastro@williams.com,3,Yes,33
ORD1894,4/14/2025,4/15/2025,CUST832,Janice Brown,Home Office,PROD7628,Snacks,Grocery,North,Hawaii,Katiechester,2,4050,15,6885,5554.3,1330.7,Cash,Returned,Liu PLC,jodybates@thomas.org,27,No,0
ORD1895,10/10/2025,10/14/2025,CUST315,Savannah Armstrong,Corporate,PROD1058,Snacks,Grocery,East,Utah,Michelletown,7,3885,0,27195,20621.52,6573.48,Credit Card,Delivered,Morgan and Sons,kelleyjeff@cruz.org,23,No,0
ORD1896,7/20/2024,7/24/2024,CUST447,Sharon Hunt,Consumer,PROD9889,Calculator,Office Supplies,West,Arizona,Smithmouth,10,1113,20,8904,6044.03,2859.97,UPI,Pending,Williams-Contreras,hebertmelissa@robinson-hall.com,39,No,0
ORD1897,3/26/2025,4/1/2025,CUST254,John Caldwell,Home Office,PROD5307,File Folder,Office Supplies,West,North Carolina,Lake Janicehaven,2,4530,0,9060,5849.91,3210.09,UPI,Pending,Briggs-Johnson,brownamy@bender.com,16,No,0
ORD1898,7/30/2024,8/4/2024,CUST206,Bailey Rodgers,Consumer,PROD4183,Monitor,Electronics,North,New Jersey,Knappshire,3,3038,10,8202.6,6895,1307.6,Net Banking,Returned,"Miller, Hernandez and Richards",morganmccann@porter-harris.info,29,No,0
ORD1899,9/5/2024,9/8/2024,CUST817,Tonya Schneider,Consumer,PROD6079,Mouse,Electronics,West,Georgia,Victorburgh,7,3793,15,22568.35,15909.24,6659.11,UPI,Cancelled,"Sweeney, Morrow and George",patrick06@hall.biz,9,Yes,39
ORD1900,7/28/2025,7/31/2025,CUST138,Tammy Robertson,Home Office,PROD2225,Rice Bag,Grocery,West,Idaho,Lake Katherine,4,4408,0,17632,15138.71,2493.29,UPI,Returned,"Klein, Allen and Bender",brittany34@boyd.com,47,No,0
ORD1901,10/23/2024,10/25/2024,CUST893,Grace Dixon,Home Office,PROD9668,Cooking Oil,Grocery,North,California,Tammyville,6,1353,20,6494.4,5253.17,1241.23,Cash,Returned,York Group,jennifermendoza@tucker.info,15,No,0
ORD1902,1/30/2024,2/2/2024,CUST633,Zachary Morales,Corporate,PROD6180,Study Table,Furniture,West,Idaho,Port Taylorville,4,604,0,2416,1551.88,864.12,Net Banking,Pending,Jackson LLC,brianmcintyre@gibson-richardson.net,11,No,0
ORD1903,2/7/2024,2/12/2024,CUST572,Jonathon Allison,Home Office,PROD6899,Dining Table,Furniture,East,Texas,Rangelside,2,2953,10,5315.4,4538.13,777.27,Cash,Pending,"Wilson, Schaefer and Gallagher",zgriffin@flores.com,27,No,0
ORD1904,11/21/2024,11/28/2024,CUST698,Christopher Diaz,Consumer,PROD6651,Juice Pack,Grocery,East,New Jersey,Morrisport,8,3208,20,20531.2,15135.7,5395.5,Net Banking,Delivered,"Rodriguez, Miller and Lowe",alexandra58@vasquez-wilson.net,27,No,0
ORD1905,1/15/2025,1/18/2025,CUST344,Christopher Price,Consumer,PROD7937,Notebook,Office Supplies,West,Missouri,East Markfurt,5,4039,15,17165.75,15012.13,2153.62,Credit Card,Pending,Baird Inc,darrylcoffey@strong-green.com,24,No,0
ORD1906,4/16/2025,4/22/2025,CUST152,Mr. Robert Fuller,Home Office,PROD9871,Dining Table,Furniture,East,Kansas,Port Jonathanport,5,974,0,4870,4128.4,741.6,Credit Card,Delivered,"Allen, Mitchell and Tanner",quinnmaria@skinner.com,5,Yes,40
ORD1907,4/28/2024,4/30/2024,CUST952,Lisa Green,Consumer,PROD7549,Keyboard,Electronics,West,Utah,Rodriguezchester,1,1090,0,1090,691.38,398.62,Cash,Delivered,"Delgado, Cooke and Cochran",rebecca33@perez.net,39,No,0
ORD1908,5/20/2025,5/21/2025,CUST117,Jason Wilkins,Corporate,PROD3253,Laptop,Electronics,South,West Virginia,Davisburgh,4,4602,15,15646.8,11010.12,4636.68,Credit Card,Cancelled,King Ltd,rosscrystal@walton.org,21,No,0
ORD1909,8/20/2024,8/25/2024,CUST172,Amy Strong,Corporate,PROD4445,Snacks,Grocery,North,Missouri,South Annette,4,4913,10,17686.8,12651.63,5035.17,Cash,Pending,Yang and Sons,eric30@perez-marquez.com,15,No,0
ORD1910,2/6/2024,2/10/2024,CUST314,Casey Stephens,Consumer,PROD3771,Study Table,Furniture,South,Maine,Weaverside,8,877,10,6314.4,4017.2,2297.2,Net Banking,Cancelled,"Hancock, Osborn and Adams",cassandra74@todd.org,41,No,0
ORD1911,3/23/2024,3/25/2024,CUST848,Melissa Benitez,Home Office,PROD3845,Office Chair,Furniture,East,Idaho,East Candacetown,10,4925,10,44325,38167.34,6157.66,Net Banking,Cancelled,Andrews Group,tcrawford@ortiz.com,32,No,0
ORD1912,12/28/2024,1/4/2025,CUST824,Cheryl Velasquez,Corporate,PROD9562,Keyboard,Electronics,West,Minnesota,South Leslie,9,4546,5,38868.3,31866.42,7001.88,Credit Card,Pending,"Carlson, Murphy and Diaz",bryanterin@cruz.info,1,Yes,41
ORD1913,4/21/2024,4/23/2024,CUST841,Tammy Hester,Home Office,PROD9244,Sugar,Grocery,North,Kentucky,Lopezborough,7,3434,10,21634.2,19358.18,2276.02,Cash,Returned,Stokes PLC,omcclain@wallace.com,42,No,0
ORD1914,6/4/2025,6/11/2025,CUST845,Sean Ward,Corporate,PROD9356,Rice Bag,Grocery,North,California,North Hunter,1,4086,10,3677.4,2331.44,1345.96,UPI,Pending,Bowman Group,holdenmatthew@flores-bowman.com,49,No,0
ORD1915,10/5/2025,10/9/2025,CUST523,Katherine Stanley,Home Office,PROD4126,Headphones,Electronics,East,New York,Jonesberg,9,423,20,3045.6,2725.5,320.1,Credit Card,Returned,Hooper-Pittman,ujackson@baker.com,32,No,0
ORD1916,4/13/2024,4/17/2024,CUST440,Robert Davis,Home Office,PROD7430,Sofa,Furniture,South,Oregon,Barnesview,6,1409,5,8031.3,6880.54,1150.76,Cash,Pending,Davis Group,kyle99@gonzalez-martin.com,35,No,0
ORD1917,1/4/2024,1/5/2024,CUST273,Robert Porter,Corporate,PROD8316,Office Chair,Furniture,North,Massachusetts,North Olivia,7,4827,10,30410.1,21611.59,8798.51,Net Banking,Delivered,"Gonzales, Smith and Jackson",coxbrandon@atkinson.com,15,No,0
ORD1918,6/5/2025,6/6/2025,CUST141,Kelly Pacheco,Consumer,PROD8771,Notebook,Office Supplies,South,Montana,South Katherine,7,2196,15,13066.2,11684.51,1381.69,Cash,Delivered,"Wright, Daniels and Kelley",bennettkeith@cobb-ferguson.com,14,No,0
ORD1919,4/20/2024,4/21/2024,CUST986,Denise Bryant,Corporate,PROD1639,Mouse,Electronics,North,New Mexico,Port Richard,4,1014,0,4056,3627.45,428.55,Credit Card,Pending,Fry Inc,holmessara@paul.biz,32,No,0
ORD1920,6/4/2025,6/6/2025,CUST425,Sabrina Garrett,Consumer,PROD6763,Sugar,Grocery,North,Louisiana,Hughesview,10,946,10,8514,5387.34,3126.66,UPI,Returned,Alvarado-Wolfe,david01@giles.com,4,Yes,34
ORD1921,8/30/2024,9/6/2024,CUST703,Loretta Taylor,Corporate,PROD2528,Juice Pack,Grocery,East,Louisiana,South Timothy,3,3377,10,9117.9,7500.78,1617.12,UPI,Pending,Gillespie-Lewis,eyoung@cox.biz,5,Yes,39
ORD1922,7/31/2025,8/3/2025,CUST186,Brett Young,Corporate,PROD5927,Laptop,Electronics,North,California,Langburgh,6,844,0,5064,4047,1017,Net Banking,Pending,Armstrong-Dalton,julie42@rogers-ramos.com,8,Yes,32
ORD1923,12/6/2025,12/11/2025,CUST795,Michael Macias,Corporate,PROD2206,Mouse,Electronics,North,Rhode Island,Garrisonberg,9,2017,5,17245.35,11567.78,5677.57,UPI,Cancelled,Romero-Perez,qadams@johnson.com,26,No,0
ORD1924,12/27/2023,1/2/2024,CUST659,Jessica Black,Home Office,PROD4285,Cooking Oil,Grocery,East,South Dakota,East Kevinchester,8,3881,5,29495.6,22713.79,6781.81,UPI,Pending,Palmer-Bishop,ssimpson@francis.org,38,No,0
ORD1925,11/4/2024,11/7/2024,CUST550,Timothy Barber,Consumer,PROD7764,Office Chair,Furniture,East,Montana,Bushchester,5,2751,15,11691.75,7812.2,3879.55,Credit Card,Pending,Johnson-Ramirez,david52@bryant.com,44,No,0
ORD1926,3/14/2024,3/19/2024,CUST514,Michele Brown,Corporate,PROD1857,Calculator,Office Supplies,West,Texas,Hensonville,1,2644,20,2115.2,1821.33,293.87,Cash,Cancelled,Griffin-Garcia,davisjanet@smith-marshall.org,35,No,0
ORD1927,6/23/2024,6/30/2024,CUST487,Cynthia Miller,Home Office,PROD1105,File Folder,Office Supplies,West,California,Scotttown,2,1921,0,3842,2818.79,1023.21,Net Banking,Cancelled,Griffin LLC,dyerbrandon@lewis-foster.com,26,No,0
ORD1928,8/12/2025,8/15/2025,CUST932,Bruce Crawford,Consumer,PROD3332,Office Chair,Furniture,West,Iowa,Nancyport,2,4178,0,8356,6834.56,1521.44,UPI,Pending,Dixon PLC,tiffanymiller@smith-carroll.com,5,Yes,47
ORD1929,11/11/2024,11/13/2024,CUST577,Holly Brown,Consumer,PROD4897,Cooking Oil,Grocery,South,North Carolina,Danielsland,2,3640,0,7280,4769.73,2510.27,Credit Card,Delivered,Jackson-Hawkins,fergusonamanda@walton.com,22,No,0
ORD1930,4/15/2025,4/19/2025,CUST559,Gregory Logan,Consumer,PROD6520,Notebook,Office Supplies,South,Wisconsin,Heatherland,5,3433,10,15448.5,10239.51,5208.99,Credit Card,Delivered,Wilson-Diaz,charles02@baird.org,48,No,0
ORD1931,4/3/2024,4/9/2024,CUST423,Trevor Patel,Consumer,PROD3409,Calculator,Office Supplies,East,Utah,Welchbury,2,370,15,629,486.74,142.26,UPI,Pending,"Noble, Lewis and Collins",martinheather@strickland-lara.com,26,No,0
ORD1932,10/30/2025,11/1/2025,CUST982,Robert Moore,Consumer,PROD1533,Juice Pack,Grocery,West,Alabama,West Michael,1,4192,20,3353.6,2035.57,1318.03,Net Banking,Delivered,"Parker, Mendoza and Bautista",sarahking@jensen.com,43,No,0
ORD1933,9/10/2025,9/16/2025,CUST945,Richard Williams,Corporate,PROD9404,Monitor,Electronics,South,Maine,Hansonstad,2,2843,0,5686,3992.27,1693.73,Cash,Cancelled,Mann-Coffey,rogersalexa@smith.com,43,No,0
ORD1934,9/1/2025,9/8/2025,CUST424,Joanna Perry DDS,Corporate,PROD8750,Rice Bag,Grocery,North,Delaware,Matthewmouth,10,3344,20,26752,22890.99,3861.01,Credit Card,Pending,Baker Group,tonyabrown@gray-torres.info,0,Yes,43
ORD1935,4/30/2025,5/1/2025,CUST400,Ms. Gloria Hopkins,Home Office,PROD9189,Office Chair,Furniture,West,Michigan,South Zachary,6,1917,5,10926.9,9637.25,1289.65,Cash,Cancelled,Ibarra-Massey,xreid@sullivan.biz,42,No,0
ORD1936,12/5/2024,12/9/2024,CUST724,Caitlin Quinn,Home Office,PROD7259,Calculator,Office Supplies,East,Nebraska,Youngview,5,1421,15,6039.25,4112.88,1926.37,Net Banking,Delivered,Trujillo Group,justin65@gould.info,3,Yes,39
ORD1937,7/20/2024,7/25/2024,CUST526,Christopher Ortiz,Consumer,PROD7578,Notebook,Office Supplies,West,Washington,West Audrey,8,3290,10,23688,21286.75,2401.25,Credit Card,Cancelled,Marsh-Mccormick,brettgonzalez@pittman.com,5,Yes,44
ORD1938,7/13/2025,7/14/2025,CUST303,David Shepherd,Home Office,PROD3666,Keyboard,Electronics,North,Pennsylvania,Morrischester,4,1564,10,5630.4,3695.39,1935.01,Credit Card,Pending,"Collier, Harrington and Price",james92@young.com,25,No,0
ORD1939,8/20/2024,8/26/2024,CUST469,Benjamin Leblanc,Home Office,PROD8685,Mouse,Electronics,East,Delaware,South Gregoryview,5,1135,5,5391.25,4754.48,636.77,Credit Card,Delivered,Barnes Ltd,danabaker@george.com,36,No,0
ORD1940,12/18/2023,12/21/2023,CUST925,Jeanette Scott,Consumer,PROD9085,Laptop,Electronics,South,Washington,Port Annette,10,1177,5,11181.5,7470.32,3711.18,Cash,Delivered,Wilson LLC,meghannelson@martinez.com,14,No,0
ORD1941,8/2/2024,8/6/2024,CUST461,Caleb Garza,Corporate,PROD9853,Keyboard,Electronics,West,Wyoming,Cindyhaven,3,1418,0,4254,2965.89,1288.11,Net Banking,Delivered,Rose-Bentley,autumnmartinez@richardson-thompson.com,36,No,0
ORD1942,7/31/2024,8/5/2024,CUST563,Pam Martin,Home Office,PROD2274,Pen,Office Supplies,West,Utah,Lake Toddbury,1,3902,10,3511.8,2964.57,547.23,Credit Card,Pending,"Rose, Mullen and Santana",taylorkristina@shannon.com,36,No,0
ORD1943,10/5/2024,10/12/2024,CUST397,Andrew Jackson,Corporate,PROD5924,Monitor,Electronics,North,North Carolina,North Luis,4,3374,10,12146.4,8209.57,3936.83,Credit Card,Cancelled,Williams Inc,hillsteven@mason.com,4,Yes,45
ORD1944,3/22/2025,3/25/2025,CUST605,Keith Kim,Home Office,PROD9982,Dining Table,Furniture,North,Iowa,East Adammouth,3,838,15,2136.9,1292.78,844.12,Net Banking,Pending,Fuller LLC,paulperry@wagner-harrison.biz,32,No,0
ORD1945,2/22/2025,2/28/2025,CUST551,Richard Mathews,Home Office,PROD2993,Laptop,Electronics,North,Michigan,Lake Daniel,8,663,10,4773.6,3280,1493.6,Cash,Cancelled,Berry LLC,leah03@hernandez-lawson.org,39,No,0
ORD1946,5/31/2025,6/1/2025,CUST936,Stephanie Mitchell,Corporate,PROD6154,Juice Pack,Grocery,South,Washington,Jonathanbury,3,508,0,1524,1101.17,422.83,Net Banking,Cancelled,Cline Inc,rvelazquez@clark.biz,12,No,0
ORD1947,11/11/2024,11/15/2024,CUST438,Melissa Thompson,Corporate,PROD2158,Bookshelf,Furniture,East,Vermont,North Joshuaburgh,7,2279,20,12762.4,10262.35,2500.05,Credit Card,Delivered,Mckay-Frazier,dcortez@fletcher-serrano.com,14,No,0
ORD1948,3/19/2024,3/26/2024,CUST469,Sherri Torres,Consumer,PROD4077,Sugar,Grocery,West,West Virginia,North Shannonport,7,578,0,4046,2472.15,1573.85,Credit Card,Returned,Mclaughlin-Maynard,nzamora@howard.com,7,Yes,25
ORD1949,10/5/2025,10/10/2025,CUST257,Nancy Kim,Consumer,PROD5693,Monitor,Electronics,East,Utah,Emmafurt,5,1600,10,7200,6404.11,795.89,Net Banking,Delivered,Proctor LLC,michaelbrown@nelson.info,12,No,0
ORD1950,11/7/2024,11/11/2024,CUST695,Randy Ramirez,Home Office,PROD7850,Pen,Office Supplies,South,North Carolina,Joshuafurt,5,4718,0,23590,17006.49,6583.51,Credit Card,Cancelled,Oconnell PLC,lshepard@oliver-rollins.org,20,No,0
ORD1951,11/5/2024,11/9/2024,CUST972,Donald Hess,Consumer,PROD4526,Laptop,Electronics,East,New York,Lake Cristianshire,6,4053,20,19454.4,17455.25,1999.15,Credit Card,Pending,"Davis, Sanchez and Jones",desiree28@drake.com,20,No,0
ORD1952,7/12/2024,7/19/2024,CUST804,Eric Ferrell,Home Office,PROD3529,Keyboard,Electronics,West,Texas,Richardfurt,1,3024,20,2419.2,1926.33,492.87,Net Banking,Cancelled,Johnson-Martinez,thomaspatrick@chavez.org,5,Yes,28
ORD1953,10/19/2024,10/20/2024,CUST335,Andrew Ryan,Consumer,PROD2923,Headphones,Electronics,East,Minnesota,West Teresa,6,2823,10,15244.2,13058.3,2185.9,Credit Card,Returned,Banks Ltd,robertmartinez@smith.net,11,No,0
ORD1954,5/25/2025,5/28/2025,CUST833,Emily Bradley,Consumer,PROD8264,Cooking Oil,Grocery,North,North Carolina,East Sharon,2,4287,20,6859.2,5050.86,1808.34,Cash,Pending,Roberts PLC,josephhudson@gordon-williams.info,0,Yes,34
ORD1955,4/30/2025,5/5/2025,CUST321,Brittany Shea,Home Office,PROD7047,Sugar,Grocery,East,New York,Port Monica,5,474,15,2014.5,1481.66,532.84,UPI,Pending,Barnes PLC,erin06@chambers-schmidt.com,1,Yes,35
ORD1956,12/26/2023,12/29/2023,CUST491,Robert Kidd,Home Office,PROD7077,Pen,Office Supplies,East,Montana,Hansenborough,2,2269,15,3857.3,2332.85,1524.45,Credit Card,Cancelled,"Martinez, Conrad and Lawson",christopherjames@gallagher-moyer.org,7,Yes,46
ORD1957,7/2/2024,7/9/2024,CUST407,Barbara Hawkins,Corporate,PROD2645,Headphones,Electronics,South,Florida,Kylechester,10,1865,10,16785,14147.02,2637.98,Net Banking,Returned,Miller-Brown,ethan39@brennan.com,23,No,0
ORD1958,10/6/2025,10/11/2025,CUST735,Jack Braun,Home Office,PROD4179,Headphones,Electronics,East,Kansas,Smithport,3,1128,5,3214.8,2213.99,1000.81,Credit Card,Cancelled,"Marshall, Grimes and Sims",susanellis@martinez.com,46,No,0
ORD1959,2/1/2025,2/7/2025,CUST381,Shannon Wright,Corporate,PROD5924,Stapler,Office Supplies,East,Louisiana,Port Steven,10,2394,15,20349,12747.99,7601.01,Cash,Cancelled,Knight Inc,victoria49@cummings.com,14,No,0
